id,seasondrill_id,type,ordering,start_date,end_date,description,comment,checked_out,checked_out_time,published
329,31,6,324,6/30/2012 10:42,6/30/2012 10:42,,,0,7/12/2012 14:42,1
330,31,7,325,6/30/2012 10:42,6/30/2012 10:42,,,0,7/12/2012 14:42,1
331,31,8,326,6/30/2012 10:43,6/30/2012 10:43,,,0,7/12/2012 14:43,1
332,62,3,329,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/14/2012 12:58,1
333,62,4,330,7/14/2012 9:21,7/14/2012 9:21,,,0,7/14/2012 13:21,1
334,62,5,331,7/14/2012 10:47,7/14/2012 10:47,,,0,7/14/2012 14:47,1
336,62,32,332,7/14/2012 1:40,7/14/2012 1:40,,,0,7/15/2012 5:40,1
337,62,1,327,7/14/2012 1:41,7/14/2012 1:41,,,0,7/15/2012 5:41,1
338,62,2,328,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/15/2012 5:41,1
339,62,7,333,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/15/2012 5:42,1
340,62,8,334,7/14/2012 1:42,7/14/2012 1:42,,,0,7/15/2012 5:42,1
392,64,8,374,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/10/2012 22:41,1
391,64,7,373,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/10/2012 22:40,1
390,64,6,372,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/10/2012 22:40,1
389,64,5,371,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/10/2012 22:40,1
388,64,4,370,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/10/2012 22:40,1
387,64,3,369,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/10/2012 22:39,1
386,64,90,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
385,64,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
492,81,4,443,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:09,1
491,81,91,442,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:07,1
490,81,2,441,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:06,1
489,64,86,368,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 22:36,1
357,71,1,352,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/23/2012 22:48,1
358,71,2,353,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:04,1
359,71,3,354,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:07,1
360,71,4,355,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:09,1
361,71,5,356,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:11,1
362,71,6,357,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:14,1
363,71,7,358,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:21,1
364,71,8,359,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,7/24/2012 5:23,1
375,63,37,359,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
376,63,38,360,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
377,63,3,361,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/5/2012 14:31,1
378,63,4,362,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/5/2012 14:31,1
379,63,39,364,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
380,63,7,365,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/5/2012 14:31,1
381,63,8,366,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/5/2012 14:32,1
382,63,5,363,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/5/2012 15:25,1
383,40,1,232,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/6/2012 3:38,1
384,27,6,186,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/6/2012 5:06,1
393,75,85,375,NULL,NULL,,,0,0000-00-00 00:00:00,1
394,75,2,376,NULL,NULL,,,0,0000-00-00 00:00:00,1
395,75,3,377,NULL,NULL,,,0,0000-00-00 00:00:00,1
396,75,4,378,NULL,NULL,,,0,0000-00-00 00:00:00,1
397,75,5,379,NULL,NULL,,,0,0000-00-00 00:00:00,1
398,75,6,380,NULL,NULL,,,0,0000-00-00 00:00:00,1
399,75,7,381,NULL,NULL,,,0,0000-00-00 00:00:00,1
400,75,8,382,NULL,NULL,,,0,0000-00-00 00:00:00,1
500,82,6,452,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:30,1
499,82,4,450,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:28,1
404,16,88,386,NULL,NULL,,,0,8/21/2012 1:12,0
498,82,3,449,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:27,1
407,64,88,389,NULL,NULL,,,0,8/21/2012 1:18,0
408,42,88,390,NULL,NULL,,,0,8/21/2012 1:21,1
409,45,88,391,NULL,NULL,,,0,8/21/2012 1:23,0
410,46,88,392,NULL,NULL,,,0,8/21/2012 1:24,0
411,47,88,393,NULL,NULL,,,0,8/21/2012 1:24,1
412,49,88,395,NULL,NULL,,,0,8/21/2012 1:27,0
413,50,88,394,NULL,NULL,,,0,8/21/2012 1:27,1
414,51,88,396,NULL,NULL,,,0,8/21/2012 1:28,1
415,52,88,397,NULL,NULL,,,0,8/21/2012 1:28,1
416,53,88,398,NULL,NULL,,,0,8/21/2012 1:28,1
417,54,88,399,NULL,NULL,,,0,8/21/2012 1:29,1
418,60,88,400,NULL,NULL,,,0,8/21/2012 1:29,1
419,56,88,401,NULL,NULL,,,0,8/21/2012 1:30,1
420,59,88,402,NULL,NULL,,,0,8/21/2012 1:30,1
421,58,88,403,NULL,NULL,,,0,8/21/2012 1:31,1
422,57,88,404,NULL,NULL,,,0,8/21/2012 1:31,1
423,55,88,405,NULL,NULL,,,0,8/21/2012 1:31,1
424,67,88,406,NULL,NULL,,,0,8/21/2012 1:32,1
561,74,37,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
427,28,88,409,NULL,NULL,,,0,8/21/2012 1:40,1
570,88,2,484,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 3:51,1
429,35,88,411,NULL,NULL,,,0,8/21/2012 1:49,0
430,66,88,412,NULL,NULL,,,0,0000-00-00 00:00:00,0
431,20,88,413,NULL,NULL,,,0,8/21/2012 2:01,0
432,21,88,414,NULL,NULL,,,0,0000-00-00 00:00:00,0
497,82,2,448,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:25,1
436,76,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
437,76,2,418,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:02,1
438,76,3,419,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:04,1
439,76,4,420,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:05,1
440,76,5,421,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:07,1
442,76,6,422,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:09,1
443,76,7,423,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:10,1
444,76,8,424,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:11,1
445,77,1,425,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:16,1
446,77,2,426,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:18,1
447,77,3,427,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:20,1
448,77,4,428,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:22,1
449,77,5,429,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:24,1
450,77,6,430,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:26,1
451,77,7,431,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:28,1
452,77,8,432,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:30,1
453,78,1,433,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:35,1
454,78,2,434,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:38,1
455,78,3,435,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:40,1
456,78,4,436,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:43,1
457,78,5,437,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:45,1
458,78,6,438,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:48,1
459,78,7,439,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:51,1
460,78,8,440,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 15:53,1
503,83,1,454,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:23,1
504,83,12,455,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:27,1
505,83,2,456,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:30,1
506,83,17,457,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:32,1
507,83,3,458,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:35,1
508,83,4,459,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:37,1
509,83,5,460,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:42,1
510,83,16,461,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:45,1
511,83,13,462,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:48,1
512,83,89,463,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:50,1
513,83,6,464,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:52,1
514,83,14,465,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:55,1
515,83,8,466,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/27/2012 15:57,1
516,85,1,467,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 14:50,1
517,85,2,468,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 14:53,1
518,85,3,469,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 14:54,1
519,85,4,470,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 14:56,1
520,85,5,471,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 14:59,1
521,85,6,472,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 15:01,1
522,85,7,473,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 15:04,1
523,85,8,474,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/28/2012 15:06,1
524,86,1,107,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
525,86,2,108,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
526,86,3,109,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
527,86,4,110,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
528,86,5,111,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
529,86,6,112,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
530,86,7,113,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
531,86,8,114,NULL,NULL,,NULL,0,0000-00-00 00:00:00,1
532,86,88,411,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
533,90,1,188,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
534,90,20,189,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
535,90,21,190,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
536,90,19,191,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
537,90,14,192,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
538,90,6,193,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
539,90,18,194,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
540,90,8,195,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
541,90,88,410,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
542,91,12,164,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
543,91,1,165,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
544,91,20,166,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
545,91,21,167,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
546,91,19,168,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
547,91,6,170,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
548,91,14,169,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
549,91,18,172,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
550,91,8,173,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
551,91,88,408,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
552,92,1,157,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
553,92,20,158,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
554,92,21,159,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
555,92,19,160,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
556,92,6,162,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
557,92,14,161,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
558,92,8,163,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
559,92,107,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
560,92,88,407,NULL,NULL,,NULL,0,0000-00-00 00:00:00,0
577,49,95,394,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:35,1
578,49,96,491,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:42,1
579,49,97,492,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:45,1
580,49,98,493,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:48,1
581,49,99,494,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:52,1
582,49,100,495,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:55,1
583,49,101,496,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:59,1
584,49,102,497,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:03,1
585,58,103,498,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:15,1
586,58,104,499,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:16,1
587,58,106,500,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:18,1
588,58,99,501,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:21,1
589,58,97,502,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:24,1
590,58,98,503,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 5:24,1
591,45,27,278,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 6:29,1
592,21,114,56,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
593,66,1,504,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 21:56,1
594,66,2,505,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 22:29,1
595,66,3,506,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 22:38,1
596,66,4,507,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 22:46,1
597,66,5,508,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 22:57,1
598,66,6,509,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 23:03,1
599,66,7,510,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
600,66,8,511,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,9/14/2012 23:17,1
601,97,41,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
602,97,5,517,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
603,97,2,513,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
604,97,3,514,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
605,97,4,515,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
606,97,6,518,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
607,97,7,519,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
608,97,8,521,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
609,101,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
610,101,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
611,101,3,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
612,101,4,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
613,101,110,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
614,101,6,5,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
615,101,7,7,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
616,101,8,7,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
617,104,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
618,104,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
619,104,3,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
620,104,122,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
621,104,123,5,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
622,104,6,527,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
623,104,7,528,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
624,104,8,529,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
625,107,129,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
626,107,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
627,107,4,532,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
628,107,5,533,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
630,107,6,534,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
632,107,7,535,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
633,107,8,536,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
634,107,3,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
635,106,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
636,106,86,538,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
637,106,3,539,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
638,106,4,540,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
639,106,5,541,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
640,106,6,542,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
641,106,7,543,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
965,106,8,543,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
643,110,129,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
644,110,6,7,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
645,110,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
646,110,3,4,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
647,110,4,5,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
648,110,5,6,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
649,110,7,8,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
650,110,8,9,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
651,112,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
652,112,2,3,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
653,112,3,4,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
654,112,4,5,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
655,112,5,6,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
656,112,6,550,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
657,112,7,551,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
658,112,8,552,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
659,114,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
660,114,20,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
661,114,21,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
662,114,19,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
663,114,14,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
664,114,6,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
665,114,18,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
666,114,8,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
667,120,115,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
668,120,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
669,120,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
670,120,3,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
671,120,4,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
672,120,5,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
673,120,6,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
674,120,13,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
675,120,7,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
676,120,8,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
677,150,116,553,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:03,1
678,150,117,554,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:10,1
679,150,118,555,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:15,1
680,150,97,556,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:18,1
681,150,99,557,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:39,1
682,150,98,558,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:43,1
683,150,119,559,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/10/2013 1:52,1
684,121,1,1,6/15/2013 12:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
685,121,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
686,121,3,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
687,121,4,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
688,121,5,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
689,121,6,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
690,121,13,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
691,121,7,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
692,121,8,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
693,133,42,568,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/15/2013 14:31,1
694,119,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
695,119,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
696,119,3,3,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
697,119,4,4,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
698,119,5,5,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
699,119,6,6,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
700,119,7,7,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
701,119,8,8,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
702,118,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
703,118,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
704,118,3,3,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
705,118,4,4,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
706,118,109,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
707,118,6,6,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
